#{"t_start": 1778086532.8526413, "env_id": "YaskawaGP7ReachPyBullet-Collision-Free-v0"}
r,l,t
-10.218176,38,3607.170433
-5.194508,28,3607.484128
-29.356897,291,3610.750944
-17.558081,63,3611.469394
-41.589454,500,3617.230918
-9.653085,35,3617.631937
-19.777906,110,3618.878572
-12.755608,68,3619.657299
-10.827168,49,3620.24984
-19.446685,123,3621.672212
-54.59005,500,3627.498724
-8.543497,38,3627.942479
-28.127404,131,3629.448304
-10.009075,43,3629.941065
-8.987893,40,3630.398916
-13.287896,58,3631.059534
-38.433137,500,3636.878162
-78.866828,500,3642.675789
-18.011674,125,3644.112952
-13.181028,58,3644.771208
-10.111636,86,3645.771362
-11.001529,43,3646.276094
-17.166428,60,3646.965392
-39.905942,500,3652.778966
-8.585865,40,3653.240771
-32.721053,396,3657.858595
-17.234711,59,3658.544178
-15.711415,64,3659.283628
-14.900675,66,3660.040232
-46.490784,379,3664.664172
-3.749337,9,3669.865554
-12.596052,43,3670.399524
-11.945336,44,3670.897274
-9.015029,38,3671.314226
-15.349037,52,3671.883347
-33.027572,256,3674.807024
-13.325086,55,3675.430574
-11.5235,46,3675.954765
-51.773037,406,3680.676747
-9.597807,39,3681.126617
-28.326199,206,3683.506621
-11.900654,51,3684.135545
-11.337503,36,3684.544516
-13.644128,51,3685.142364
-74.533286,500,3690.91868
-7.860331,29,3691.247824
-8.930648,38,3691.685462
-11.518753,48,3692.225104
-23.376474,206,3694.60446
-23.098849,199,3696.894791
-8.181891,39,3697.345665
-14.808739,47,3697.917027
-15.170767,55,3698.547714
-15.336731,54,3699.169305
-9.687726,37,3699.60042
-13.116913,46,3700.124104
-7.881216,37,3700.555022
-17.358118,49,3701.116611
-87.232361,500,3706.918524
-16.709746,106,3708.141964
-9.109328,45,3708.657666
-13.809223,53,3709.266994
-24.585446,205,3711.620566
-26.514666,201,3713.979154
-84.35565,500,3719.819641
-10.194733,49,3720.389678
-7.940687,42,3720.894098
-25.801092,232,3723.655125
-19.494776,84,3724.677288
-9.690468,38,3725.134169
-28.36527,131,3726.735155
-5.326722,17,3726.942637
-8.665298,90,3733.262381
-7.094559,25,3733.596547
-9.283739,40,3734.033453
-15.956994,38,3734.457355
-50.834647,500,3740.185024
-7.457093,38,3740.614944
-7.058979,45,3741.133659
-47.368935,500,3746.936274
-11.485071,47,3747.516866
-16.543691,83,3748.52035
-11.168232,53,3749.152685
-41.425915,500,3755.197194
-40.269408,500,3761.215267
-15.262355,72,3762.079004
-11.979647,53,3762.716845
-50.341866,500,3768.732096
-42.140156,500,3774.693873
-12.613461,50,3775.328225
-14.922648,53,3775.960608
-11.557634,44,3776.494266
-14.865168,52,3777.129995
-23.705839,180,3779.295844
-30.204971,192,3781.622149
-106.287157,500,3787.746112
-33.474168,303,3791.519403
-12.955637,49,3792.107924
-19.076812,91,3799.998956
-13.739681,59,3800.716169
-14.676211,79,3801.61628
-16.922618,98,3802.771499
-9.979069,35,3803.168534
-9.5113,44,3803.671268
-8.441955,51,3804.253508
-36.448462,328,3808.083226
-10.800511,42,3808.565016
-11.507038,43,3809.064761
-41.165884,500,3814.820873
-16.164723,54,3815.43207
-12.855533,71,3816.248048
-9.514141,42,3816.767952
-43.755733,459,3822.031545
-21.368229,84,3822.983579
-15.796709,55,3823.639958
-19.86011,123,3825.052674
-11.126039,43,3825.544996
-10.902979,48,3826.095544
-15.027653,56,3826.733962
-47.986053,500,3832.502837
-9.295707,80,3833.419255
-16.786167,62,3834.132466
-11.485379,43,3834.634201
-13.755835,47,3835.168512
-9.790733,48,3835.718161
-9.005195,38,3836.160053
-10.585437,50,3836.739084
-34.044503,500,3842.541037
-9.63338,19,3842.760463
-9.039242,43,3843.25624
-22.836809,151,3845.015393
-40.925981,500,3850.784312
-9.997748,38,3851.26314
-20.760663,111,3852.679841
-14.022506,49,3853.273823
-12.716168,53,3853.93516
-49.74764,500,3864.032618
-22.781626,127,3865.48934
-43.193557,500,3871.28293
-11.395849,52,3871.877439
-11.22415,44,3872.376621
-12.265762,53,3872.98749
-14.639144,57,3873.682712
-15.430583,83,3874.633199
-45.848006,304,3878.135237
-17.646326,114,3879.452948
-52.395669,500,3885.250983
-8.867425,40,3885.70942
-7.738928,45,3886.219396
-34.904424,195,3888.4868
-10.819256,49,3889.062325
-16.37364,75,3889.933179
-16.315377,45,3890.448854
-17.058407,76,3891.322637
-16.925906,79,3892.218794
-14.570565,53,3892.824272
-12.742439,76,3893.70874
-10.097836,48,3894.262919
-23.567136,142,3895.923811
-30.82599,156,3897.741797
-16.688485,60,3898.42508
-12.894252,51,3899.020919
-29.603241,221,3901.601382
-6.002402,33,3901.970484
-18.153326,85,3902.951733
-13.893938,48,3903.514816
-20.589103,79,3904.424523
-15.796457,68,3905.216831
-12.548556,49,3905.783437
-15.929074,73,3906.623018
-15.954388,67,3907.395049
-12.632766,117,3908.78406
-20.658809,102,3909.966187
-8.002265,39,3910.418042
-12.245038,43,3910.917787
-8.375925,48,3911.466833
-28.950046,177,3913.501447
-36.629626,390,3918.033686
-6.963954,28,3918.352911
-16.190788,62,3919.059957
-19.723962,112,3929.286794
-10.823529,50,3929.845526
-10.579635,47,3930.390157
-51.902193,313,3933.929286
-16.44457,53,3934.528779
-18.169426,83,3935.478808
-40.368218,212,3937.942511
-12.171652,48,3938.50064
-12.107712,47,3939.036805
-18.110172,67,3939.803907
-89.775114,500,3945.604191
-12.958453,50,3946.185321
-15.422111,70,3946.992198
-9.673284,49,3947.560988
-12.461833,49,3948.140532
-11.975524,48,3948.694141
-9.306408,49,3949.258723
-12.155187,46,3949.789959
-17.40713,78,3950.704144
-15.957767,66,3951.503009
-41.163396,212,3953.942192
-19.213785,54,3954.576242
-55.026289,500,3960.417299
-20.191757,105,3961.641094
-48.424308,500,3967.508586
-10.751808,40,3967.974554
-10.967647,41,3968.456346
-5.73476,10,3968.580006
-8.322963,37,3969.003167
-16.174767,94,3970.088522
-18.103811,66,3970.856813
-17.88517,66,3971.62014
-14.242782,53,3972.247565
-10.623916,45,3972.788532
-14.253072,47,3973.338156
-44.521552,223,3975.902939
-12.867344,57,3976.552691
-39.716876,500,3982.360899
-15.355511,75,3983.226723
-9.720331,42,3983.712533
-7.836052,36,3984.130583
-23.169772,113,3985.449842
-17.1924,61,3986.150162
-13.825432,52,3986.789198
-25.5953,108,3994.007895
-12.756796,44,3994.487689
-15.744844,129,3995.933897
-14.053965,36,3996.347884
-10.888012,43,3996.836685
-15.962518,69,3997.642405
-13.097227,46,3998.176732
-20.80216,170,4000.137752
-51.933056,500,4005.923848
-9.570202,45,4006.445789
-80.389546,500,4012.285766
-13.901418,50,4012.858932
-11.04994,49,4013.42704
-10.7494,49,4013.997534
-35.735357,328,4017.820767
-15.143306,56,4018.534176
-104.041219,500,4024.684598
-78.698245,500,4030.763004
-23.188118,128,4032.303319
-17.041508,84,4033.297802
-16.153797,50,4033.894278
-12.209629,68,4034.713513
-9.626124,40,4035.202314
-14.175577,44,4035.728986
-23.808719,152,4037.579895
-13.090341,40,4038.067645
-14.951818,54,4038.715675
-25.764419,190,4041.020884
-50.329003,500,4047.091208
-14.983776,69,4047.912957
-10.674829,86,4048.960815
-14.674703,48,4049.532408
-59.172045,387,4060.907502
-6.466963,32,4061.269528
-63.259575,500,4067.021868
-8.850343,44,4067.532614
-53.787702,375,4071.877289
-8.588738,51,4072.467322
-16.956666,93,4073.565361
-17.838493,66,4074.332327
-54.590326,500,4080.112121
-12.678639,48,4080.670625
-19.27351,84,4081.653132
-50.697397,419,4086.539986
-49.998152,500,4092.305017
-10.710167,73,4093.138951
-16.315402,208,4095.603109
-9.62022,41,4096.080909
-18.196467,75,4096.937098
-39.776448,500,4102.730655
-19.121978,64,4103.460845
-15.465523,68,4104.246171
-18.803453,62,4104.955947
-5.719729,38,4105.398805
-6.724793,15,4105.56741
-19.142999,82,4106.521754
-17.584113,102,4107.73368
-13.084812,47,4108.303261
-15.379559,54,4108.94468
-19.851244,79,4109.894294
-8.152802,37,4110.333354
-43.909509,500,4116.397454
-7.666131,34,4116.7979
-22.417551,77,4125.000313
-19.513133,79,4125.954151
-7.060445,36,4126.360156
-17.290883,70,4127.16632
-15.551537,59,4127.846587
-52.413989,500,4133.643622
-56.900703,415,4138.501651
-13.697952,50,4139.075206
-46.032884,500,4145.168799
-63.644314,500,4151.280137
-5.8985,10,4151.395846
-19.742427,71,4152.236367
-31.229482,166,4154.229295
-18.644335,127,4155.75634
-44.519051,500,4161.826155
-19.750311,183,4164.046022
-18.473277,108,4165.378487
-15.436985,79,4166.332818
-53.947642,500,4172.366325
-16.562617,57,4173.05263
-38.667697,339,4177.079057
-9.20836,40,4177.552837
-10.792921,76,4178.459175
-5.71056,42,4178.994588
-13.271805,69,4179.826726
-14.222256,47,4180.385317
-44.489158,500,4194.456393
-34.000679,500,4200.19471
-11.389298,42,4200.673506
-9.957205,41,4201.169797
-44.156194,500,4206.924433
-7.941246,38,4207.358375
-11.202546,57,4208.046857
-16.340168,70,4208.847566
-9.607632,40,4209.319912
-13.732807,60,4210.008912
-22.309763,243,4212.794026
-13.680839,82,4213.74716
-21.532841,182,4215.878844
-7.4772,36,4216.291426
-23.326153,174,4218.296913
-9.907005,24,4218.574545
-13.031126,172,4220.550586
-57.537231,475,4226.037743
-3.769656,28,4226.366891
-16.59114,74,4227.271635
-16.687737,53,4227.946939
-14.839149,49,4228.544464
-16.333963,64,4229.35939
-69.017398,500,4235.371583
-6.883431,36,4235.804928
-12.268313,56,4236.516949
-14.461073,48,4237.087516
-18.98198,104,4238.333778
-10.753791,48,4238.918547
-7.825269,15,4239.098125
-8.678636,43,4239.612887
-47.467805,458,4245.145967
-11.968933,48,4245.72767
-34.997218,500,4251.755457
-24.171997,198,4263.538001
-12.944566,47,4264.1278
-15.682371,74,4265.041903
-40.847955,500,4271.179538
-44.450642,500,4277.24248
-10.684055,49,4277.827978
-16.074406,60,4278.549714
-13.617745,67,4279.361041
-10.283715,65,4280.171021
-13.381053,52,4280.794455
-16.529026,60,4281.511913
-37.844878,500,4287.535818
-11.99409,42,4288.030547
-29.46684,130,4289.578832
-4.080115,27,4289.904024
-10.350276,49,4290.490427
-24.245793,184,4292.693471
-21.266749,66,4293.504048
-10.031877,32,4293.884064
-55.857211,500,4299.921411
-14.613679,50,4300.518601
-15.448487,49,4301.10413
-17.708121,69,4301.948334
-15.708915,57,4302.63185
-30.560046,217,4305.25275
-22.064347,63,4306.000576
-13.419763,53,4306.633293
-14.106634,107,4307.927271
-57.853611,500,4313.947631
-22.4497,130,4315.506457
-6.929405,61,4316.27382
-22.192392,61,4317.003024
-14.046121,54,4317.637672
-14.12847,52,4318.270345
-26.450642,200,4320.664901
-4.942266,41,4321.163288
-34.129602,266,4328.995492
-20.441573,120,4330.409648
-35.565445,342,4334.340469
-15.431494,176,4336.363866
-9.316092,37,4336.804368
-25.148214,177,4338.861026
-13.698927,58,4339.533699
-13.886805,91,4340.572607
-17.653005,72,4341.427188
-29.119142,115,4342.752106
-11.637833,41,4343.225945
-3.527604,25,4343.509204
-17.216921,62,4344.223609
-18.23393,108,4345.498037
-19.174092,78,4346.382425
-4.546783,54,4347.008645
-16.714926,53,4347.621101
-13.39133,55,4348.252069
-11.194904,41,4348.718887
-49.475462,500,4354.522082
-4.778518,39,4354.979323
-44.740288,500,4360.787585
-13.490011,100,4361.941513
-25.251428,160,4363.792847
-10.658094,63,4364.512602
-16.527929,56,4365.165039
-6.997391,16,4365.350602
-13.300762,43,4365.843888
-15.59349,52,4366.526173
-3.188905,23,4366.805443
-7.084509,36,4367.235678
-13.328197,62,4367.986748
-12.892518,68,4368.822915
-9.385615,47,4369.375526
-14.274175,73,4370.256639
-8.860678,39,4370.735437
-15.037207,59,4371.44665
-73.418834,500,4377.499757
-3.555377,31,4377.889282
-9.378921,41,4378.379763
-53.786643,500,4384.432816
-12.39415,58,4385.131724
-3.180348,10,4394.255511
-12.05864,50,4394.886772
-10.26983,47,4395.42143
-4.648868,29,4395.76089
-42.629676,407,4400.513388
-79.410192,500,4406.270725
-8.588501,39,4406.728545
-15.510556,65,4407.503745
-15.11343,71,4408.32665
-25.737779,116,4409.66685
-15.740794,66,4410.431439
-4.678219,35,4410.837415
-9.602407,54,4411.455372
-45.746618,500,4417.2757
-19.686709,124,4418.713498
-11.238567,37,4419.140999
-40.501425,298,4422.639028
-26.634981,160,4424.48928
-17.516661,71,4425.299482
-10.733034,46,4425.831861
-20.488333,114,4427.143106
-13.663591,51,4427.735514
-8.601239,42,4428.212378
-48.74437,440,4433.326335
-12.468312,44,4433.833281
-24.838339,129,4435.314645
-52.844687,500,4441.165535
-14.855472,70,4441.969926
-15.460956,76,4442.843461
-20.275557,141,4444.493812
-18.066037,98,4445.627785
-9.805986,59,4446.307072
-11.734649,48,4446.864621
-12.341942,73,4447.71503
-57.394529,500,4462.081499
-12.962037,44,4462.571249
-9.871376,45,4463.078952
-10.914613,45,4463.584856
-21.351337,135,4465.126483
-47.652449,473,4470.57588
-18.314805,62,4471.289036
-14.235209,80,4472.203999
-13.607456,90,4473.284506
-24.441643,121,4474.691507
-8.204876,40,4475.169284
-86.339491,500,4480.993922
-7.382294,35,4481.404983
-18.052701,101,4482.57801
-20.511641,109,4483.838462
-63.916185,500,4489.685722
-10.926394,45,4490.197768
-51.89084,500,4495.981648
-58.902305,500,4501.836006
-13.366743,54,4502.459091
-8.210295,41,4502.934449
-15.979272,105,4504.148639
-10.509602,46,4504.681491
-14.936096,81,4505.631614
-43.461083,500,4511.430844
-11.506702,74,4512.290707
-4.32734,29,4512.63234
-9.778882,63,4513.404709
-52.326635,483,4528.089361
-15.805471,78,4529.023825
-8.442527,60,4529.716951
-17.585607,85,4530.725671
-9.757604,46,4531.256311
-21.031289,121,4532.66303
-17.828847,49,4533.226589
-51.609849,500,4539.027
-11.131434,55,4539.653394
-13.323008,54,4540.277913
-19.329212,147,4541.994698
-51.353754,500,4547.794924
-16.57634,74,4548.664574
-9.564451,90,4549.711861
-56.072386,500,4555.491531
-17.351918,55,4556.142496
-49.787804,500,4561.983366
-43.378183,500,4567.854169
-17.811102,91,4568.935861
-18.194149,108,4570.190687
-7.233305,33,4570.576732
-22.519762,106,4571.812698
-61.226136,500,4577.603241
-15.019456,62,4578.320996
-8.416963,40,4578.791792
-42.620716,500,4584.603257
-17.692004,146,4594.791795
-16.329076,60,4595.556495
-9.926586,54,4596.174208
-13.482481,46,4596.742377
-36.783374,500,4602.46897
-17.360198,113,4603.811211
-10.483199,26,4604.110489
-77.902537,500,4609.882908
-12.854762,58,4610.558697
-13.994261,57,4611.247722
-48.792277,500,4617.26765
-9.485838,44,4617.811481
-10.155698,44,4618.408953
-16.650801,59,4619.163932
-12.458463,54,4619.859293
-18.238387,58,4620.571687
-69.955995,500,4626.642988
-8.013347,37,4627.085179
-61.014556,500,4633.180588
-11.880987,43,4633.703274
-8.196271,53,4634.357576
-6.206187,79,4635.30296
-13.585639,52,4635.922376
-15.303402,72,4636.787751
-15.551107,53,4637.420134
-44.253204,500,4643.445222
-39.391826,440,4648.754411
-9.035822,44,4649.280052
-9.659993,60,4650.005744
-48.865665,500,4665.90198
-13.143396,59,4666.591716
-49.664515,500,4672.398257
-5.136783,10,4672.509475
-24.353835,219,4675.057388
-17.892649,57,4675.712688
-15.884504,73,4676.595031
-12.702334,63,4677.323138
-14.022132,57,4677.982452
-10.619239,50,4678.580896
-20.92647,168,4680.540872
-18.625975,102,4681.711941
-20.993868,103,4682.905197
-74.523688,500,4688.738962
-15.781967,88,4689.747983
-12.653367,57,4690.436744
-12.555525,58,4691.10936
-13.327479,62,4691.833441
-13.363193,108,4693.085082
-16.986955,76,4693.965427
-17.166857,115,4695.303518
-10.242504,49,4695.877497
-10.040161,48,4696.422783
-16.442876,122,4697.859417
-14.478188,48,4698.407772
-3.499954,23,4698.676224
-24.056394,186,4700.824136
-31.136258,186,4702.961524
-8.46,70,4703.763015
-47.953305,500,4709.912407
-9.010155,19,4710.150768
-12.04168,46,4710.703249
-13.963715,50,4711.294323
-21.66414,111,4712.665652
-15.431619,84,4713.690598
-18.508417,60,4714.402164
-19.182847,124,4715.879896
-47.928857,500,4721.930353
-79.798286,500,4736.374299
-59.435681,500,4742.213378
-8.046218,19,4742.430368
-7.279894,37,4742.861261
-8.275987,18,4743.077708
-14.699624,49,4743.640692
-19.529643,127,4745.100904
-13.261055,122,4746.519769
-50.882339,500,4752.333046
-27.830065,99,4753.474742
-15.271924,172,4755.638018
-16.573727,68,4756.484499
-8.666066,52,4757.138443
-13.233167,53,4757.788937
-20.381111,61,4758.520327
-9.007381,47,4759.081879
-43.052285,500,4765.136522
-15.099175,58,4765.836172
-45.992638,440,4771.177395
-15.396593,63,4771.925063
-12.607164,51,4772.543035
-21.795353,217,4775.126825
-10.410346,41,4775.624581
-24.367517,169,4777.690291
-11.879905,64,4778.459541
-9.367015,18,4778.672881
-9.07726,38,4779.130705
-26.111566,173,4781.224968
-46.755104,349,4785.45326
-59.094155,500,4791.474939
-10.138964,45,4797.770551
-33.660915,239,4800.636901
-18.962231,127,4802.101718
-50.008882,500,4807.887957
-15.798956,77,4808.775519
-50.390784,500,4814.556776
-5.568543,14,4814.720332
-14.8764,58,4815.382034
-10.170434,52,4815.976507
-14.477767,60,4816.667662
-20.504533,82,4817.601307
-29.892621,241,4820.369351
-9.581248,68,4821.148454
-12.291415,50,4821.749336
-61.71886,500,4827.49379
-17.144529,56,4828.134146
-11.399323,53,4828.747549
-14.353701,60,4829.469966
-52.363664,500,4835.234432
-11.456075,52,4835.842088
-17.654603,67,4836.647004
-53.011591,500,4842.629924
-59.548839,500,4848.679405
-14.811556,70,4849.516741
-13.040821,44,4850.037
-16.557056,65,4850.815533
-17.745037,53,4851.480494
-3.865561,26,4851.794685
-6.185998,54,4852.457407
-19.630534,62,4853.206462
-15.298065,92,4854.307644
-25.159107,123,4855.793612
-10.341948,66,4860.764145
-15.958063,56,4861.419468
-14.913107,49,4861.980801
-65.35162,500,4868.16392
-12.199811,73,4869.053062
-4.814353,39,4869.523857
-22.925037,76,4870.44047
-113.87926,500,4876.472575
-49.549402,500,4882.550961
-20.793799,65,4883.340287
-8.911116,43,4883.856992
-17.087098,62,4884.596766
-37.037626,494,4890.541514
-27.69385,227,4893.303029
-44.682597,153,4895.164706
-9.831244,64,4895.945292
-47.207988,345,4900.106556
-7.46577,14,4900.277711
-11.672528,55,4900.942535
-13.883751,88,4901.992997
-21.118093,61,4902.753047
-24.721969,78,4903.696921
-7.47697,13,4903.847507
-11.037571,20,4904.093905
-8.665067,15,4904.274414
-38.788183,500,4910.332782
-7.476616,14,4910.503729
-47.986814,500,4916.504179
-15.282607,51,4917.1605
-17.054874,61,4917.895619
-3.952338,27,4918.23567
-9.040651,44,4918.81377
-12.972162,63,4919.61953
-15.893366,58,4920.319709
-12.36899,52,4920.962094
-19.60433,117,4931.099643
-2.751364,22,4931.347979
-9.215365,38,4931.833766
-6.84096,39,4932.297721
-9.780679,18,4932.519022
-8.153699,46,4933.068617
-10.483511,18,4933.283068
-15.880273,102,4934.498848
-22.160923,72,4935.363408
-35.696837,379,4939.962863
-37.731666,179,4942.109676
-10.769521,65,4942.88721
-9.84814,16,4943.08274
-14.607806,53,4943.721727
-27.234374,342,4947.873894
-13.808083,50,4948.470929
-8.890341,39,4948.939712
-46.663225,500,4955.012673
-12.406805,68,4955.845142
-12.935175,78,4956.775733
-13.8855,48,4957.358612
-8.99608,46,4957.914189
-11.585463,54,4958.57757
-11.325569,45,4959.118574
-4.753168,31,4959.501595
-16.182495,52,4960.132149
-2.353292,20,4960.369518
-30.689985,257,4963.488427
-4.136382,28,4963.824539
-21.819836,66,4964.621495
-48.322686,500,4970.684646
-7.727247,14,4970.853215
-13.014079,58,4971.559902
-13.615529,53,4972.188097
-4.625265,30,4972.566102
-56.22015,500,4978.645444
-12.28736,46,4979.193042
-10.978048,69,4980.017389
-16.321064,62,4980.773544
-19.557915,114,4982.181098
-26.643915,82,4983.183565
-4.699683,33,4983.578131
-14.02668,113,4984.93312
-10.005064,45,4985.474736
-9.301095,38,4985.943979
-27.361181,143,4987.689214
-22.635017,171,4989.788343
-8.150536,41,4990.278025
-6.672467,29,4997.18045
-12.077083,81,4998.190777
-50.79657,500,5004.235388
-11.49236,48,5004.812491
-13.023075,46,5005.35258
-28.377385,166,5007.388677
-52.449624,500,5013.426665
-20.81167,70,5014.26024
-20.999819,156,5016.155349
-31.525192,229,5018.94612
-12.235127,49,5019.546555
-39.2799,189,5021.81819
-14.236402,53,5022.457554
-14.448675,80,5023.429708
-11.089105,23,5023.703009
-8.51719,43,5024.216868
-33.709528,276,5027.56795
-9.688839,44,5028.108574
-50.987136,500,5034.181124
-10.296345,48,5034.75211
-52.963993,500,5040.792693
-21.053135,189,5043.116174
-15.196838,59,5043.876823
-6.145574,14,5044.053374
-19.179905,174,5046.23858
-8.458501,18,5046.45068
-12.788592,49,5047.051114
-7.708343,47,5047.640065
-14.666877,55,5048.298154
-10.326632,56,5048.971164
-8.110399,57,5049.656319
-6.566451,16,5049.844344
-14.628389,54,5050.493192
-13.39934,54,5051.141532
-23.139392,143,5052.852583
-15.573596,63,5053.603018
-16.613528,54,5054.27004
-7.993039,39,5054.773751
-14.875259,60,5055.494362
-8.410134,57,5056.190418
-17.87824,134,5062.530057
-29.384801,155,5064.376601
-43.160213,500,5070.171194
-24.556574,177,5072.20797
-11.833027,42,5072.689737
-12.912276,73,5073.540409
-16.09149,54,5074.173332
-31.514599,383,5078.624565
-81.271733,500,5084.437149
-10.831395,62,5085.166568
-17.25548,49,5085.75447
-12.12958,124,5087.249487
-13.895977,61,5087.976852
-17.557861,123,5089.442015
-8.557151,38,5089.889869
-11.494981,88,5090.954466
-12.541369,49,5091.567687
-6.468123,35,5091.999582
-7.135348,14,5092.167177
-22.355443,133,5093.7531
-43.881708,500,5099.829613
-12.874821,51,5100.446012
-13.433514,85,5101.472387
-17.790222,73,5102.367097
-7.305337,53,5103.023083
-10.556183,40,5103.498523
-40.582734,500,5109.553283
-10.204961,21,5109.801678
-9.069499,36,5110.23353
-18.223125,104,5111.489747
-11.382628,42,5112.00044
-8.517761,51,5112.617597
-9.805394,43,5113.133882
-16.142057,52,5113.77448
-15.381569,47,5114.350609
-22.882858,179,5116.483836
-35.704463,500,5135.747547
-41.883499,500,5141.535708
-27.746516,241,5144.348034
-22.231541,184,5146.448659
-34.567023,500,5152.264948
-7.778215,41,5152.738737
-64.456388,500,5158.513119
-152.752403,401,5163.158405
-51.735781,126,5164.636875
-6.792538,37,5165.077311
-8.95146,41,5165.58501
-9.516578,50,5166.16093
-12.090893,55,5166.80132
-48.36698,500,5172.666696
-36.923938,500,5178.451082
-11.149162,50,5179.029605
-11.962227,159,5180.891483
-14.410061,48,5181.439053
-32.700709,316,5185.130852
-15.937995,51,5185.73167
-53.34604,500,5191.603393
-33.488949,493,5204.437885
-28.45817,127,5205.896158
-12.466787,72,5206.725066
-8.167827,36,5207.142968
-5.667405,59,5207.833203
-53.872912,467,5213.267304
-147.462475,307,5216.793828
-16.150795,48,5217.382026
-15.727638,49,5217.963536
-13.872751,62,5218.749527
-38.431433,251,5221.874393
-42.606626,500,5227.954729
-16.530334,52,5228.61835
-8.177065,36,5229.05224
-12.80279,47,5229.613803
-14.669687,56,5230.290072
-15.408973,51,5230.907533
-3.432554,9,5231.014265
-14.697628,85,5232.060589
-9.882167,41,5232.572003
-18.838065,78,5233.498631
-5.944659,32,5233.885127
-231.803221,500,5239.953631
-16.482968,118,5241.381659
-23.563496,76,5242.285323
-9.928926,38,5242.750005
-3.617588,9,5242.858728
-16.303944,60,5243.578434
-13.174701,59,5244.281587
-52.289434,500,5250.339398
-50.198655,500,5256.366184
-3.588245,9,5256.474879
-15.066812,48,5257.054825
-61.070227,458,5267.966259
-12.570679,69,5268.795678
-14.456708,49,5269.360745
-10.757968,69,5270.175984
-37.339956,366,5274.423234
-4.191204,28,5274.742417
-16.128145,56,5275.400942
-30.885601,345,5279.431249
-17.191013,142,5281.086564
-39.710359,500,5286.897673
-78.596924,500,5292.78015
-10.466663,49,5293.381887
-12.839057,49,5293.962514
-10.404958,58,5294.675686
-15.456409,55,5295.347966
-11.294143,46,5295.89119
-39.099466,500,5301.919175
-30.548363,500,5307.961138
-12.123977,49,5308.555715
-14.94701,88,5309.604057
-17.502884,61,5310.327176
-52.533603,500,5316.359987
-15.830549,112,5317.705011
-11.412617,60,5318.416837
-8.012862,56,5319.094654
-14.930231,41,5319.619627
-17.313247,96,5320.790632
-18.049546,56,5321.465279
-21.55769,146,5323.23737
-46.353317,500,5334.162247
-18.250676,67,5334.962836
-50.516717,500,5340.738449
-11.20154,73,5341.58884
-13.31381,56,5342.285029
-12.615981,50,5342.86076
-3.986793,27,5343.167998
-8.705956,56,5343.826013
-15.942622,83,5344.777423
-64.077106,500,5350.589886
-11.660603,47,5351.126498
-9.431163,79,5352.047481
-44.20531,500,5357.88274
-16.893325,103,5359.149332
-15.985074,57,5359.882935
-18.839028,54,5360.565523
-11.214318,53,5361.203891
-5.133645,32,5361.613779
-18.635951,67,5362.449477
-77.082329,500,5368.488821
-50.90957,500,5374.517403
-20.641944,156,5376.390625
-45.998584,500,5382.424459
-13.282647,161,5384.34144
-14.654082,89,5385.423363
-31.428978,275,5388.797866
-16.523243,56,5389.478154
-13.18961,60,5396.096426
-9.413291,45,5396.629481
-17.553711,56,5397.275553
-15.494414,52,5397.870428
-12.586068,56,5398.518799
-18.067955,134,5400.056253
-17.920061,103,5401.278119
-11.789305,44,5401.798429
-8.238869,41,5402.276675
-12.254404,55,5402.908528
-45.678922,500,5408.702224
-31.823759,250,5411.559088
-16.467209,106,5412.778178
-4.460347,29,5413.111328
-15.127684,72,5413.937506
-71.38599,371,5418.269399
-9.746994,33,5418.65487
-11.206526,48,5419.214561
-13.719982,50,5419.785377
-44.254294,496,5425.544881
-8.216108,44,5426.066896
-11.780607,51,5426.657359
-27.512626,194,5428.919571
-7.257925,37,5429.349869
-12.060771,60,5430.054067
-10.336379,72,5430.924305
-46.508921,500,5436.679378
-10.293093,41,5437.157179
-20.892725,78,5438.068595
-20.094039,81,5439.030136
-7.008227,56,5439.686038
-12.464367,50,5440.257578
-15.238866,57,5440.927586
-39.477888,500,5446.72796
-18.491858,54,5447.351395
-7.173491,14,5447.514976
-42.409685,500,5453.238737
-15.601181,63,5462.000137
-49.946254,500,5468.164151
-43.976945,500,5474.216908
-46.319065,467,5479.868018
-14.295997,112,5481.213508
-21.041618,85,5482.221359
-14.382768,49,5482.8219
-22.165238,197,5485.219076
-26.600671,199,5487.638412
-53.735091,500,5493.686972
-9.957509,38,5494.145755
-6.399779,50,5494.748462
-16.782975,91,5495.842293
-41.122229,474,5501.564798
-36.523981,500,5507.641413
-16.681575,190,5509.912583
-22.309354,119,5511.33561
-13.535058,81,5512.303079
-12.059207,58,5512.99305
-12.840939,51,5513.606459
-15.939977,57,5514.306883
-13.390195,63,5515.066358
-8.607773,61,5515.821373
-11.536609,47,5516.398876
-11.710932,69,5517.226228
-11.128063,76,5518.16933
-8.886785,40,5518.679009
-16.507792,85,5519.763278
-8.823404,44,5520.288915
-22.290587,189,5531.844983
-10.792289,82,5532.824426
-68.734381,500,5538.621919
-10.472888,40,5539.083648
-9.182117,42,5539.581398
-17.899377,140,5541.213072
-17.652524,133,5542.749066
-13.15311,51,5543.33757
-9.225355,47,5543.917897
-20.048838,99,5545.074291
-8.216121,16,5545.258815
-16.06081,53,5545.872253
-6.406897,13,5546.040366
-8.991119,46,5546.562337
-11.071899,47,5547.122239
-36.327258,500,5552.940668
-46.561891,293,5556.29698
-20.170988,108,5557.539223
-13.794158,52,5558.145982
